Date,SWE,PREC_ACCUM,TMax_F,TMin_F,TAge_F,PREC_INCR
1990-08-31,0.0,24.3,83,52,67,0.00
1990-09-01,0.0,24.3,85,61,70,0.00
1990-09-02,0.0,24.3,85,55,63,0.00
1990-09-03,0.0,24.3,84,55,67,0.10
1990-09-04,0.0,24.4,79,55,62,0.00
1990-09-05,0.0,24.4,79,54,65,0.00
1990-09-06,0.0,24.4,85,53,69,0.00
1990-09-07,0.0,24.4,,,86,0.00
1990-09-08,0.0,24.4,87,57,71,0.00
1990-09-09,0.0,24.4,86,59,71,0.00
1990-09-10,0.0,24.4,87,58,72,0.00
1990-09-11,0.0,24.4,89,62,74,0.00
1990-09-12,0.0,24.4,91,65,76,0.00
1990-09-13,0.0,24.4,90,61,74,0.00
1990-09-14,0.0,24.4,90,51,72,0.00
1990-09-15,0.0,24.4,85,62,71,0.00
1990-09-16,0.0,24.4,82,56,65,0.00
1990-09-17,0.0,24.4,77,49,62,0.00
1990-09-18,0.0,24.4,66,44,51,0.90
1990-09-19,0.0,25.3,59,41,47,0.10
1990-09-20,0.0,25.4,62,41,51,0.00
1990-09-21,0.0,25.4,70,39,51,0.20
1990-09-22,0.0,25.6,77,46,59,0.00
1990-09-23,0.0,25.6,73,51,59,0.00
1990-09-24,0.0,25.6,70,45,57,0.00
1990-09-25,0.0,25.6,72,47,59,0.00
1990-09-26,0.0,25.6,72,46,58,0.00
1990-09-27,0.0,25.6,71,44,54,0.00
1990-09-28,0.0,25.6,57,40,48,0.00
1990-09-29,0.0,25.6,71,41,52,0.10
1990-09-30,0.0,25.7,,76,45,0.00
1990-10-01,0.0,0.0,,74,48,0.20
1990-10-02,0.0,0.2,,58,37,0.10
1990-10-03,0.0,0.3,,52,33,0.00
1990-10-04,0.0,0.3,,74,42,0.00
1990-10-05,0.0,0.3,,73,53,0.00
1990-10-06,0.0,0.3,,62,31,0.30
1990-10-07,0.0,0.6,,41,25,0.40
1990-10-08,0.0,1.0,,44,22,0.00
1990-10-09,0.0,1.0,,53,26,0.00
1990-10-10,0.0,1.0,,63,35,0.00
1990-10-11,0.0,1.0,,48,30,0.00
1990-10-12,0.0,1.0,,57,28,0.00
1990-10-13,0.0,1.0,,58,36,0.00
1990-10-14,0.0,1.0,,60,31,0.00
1990-10-15,0.0,1.0,,66,43,0.00
1990-10-16,0.0,1.0,,62,25,0.00
1990-10-17,0.0,1.0,,49,23,0.00
1990-10-18,0.0,1.0,,62,36,0.20
1990-10-19,0.0,1.2,,42,24,1.00
1990-10-20,0.4,2.2,,35,22,0.10
1990-10-21,0.6,2.3,,45,24,0.00
1990-10-22,0.3,2.3,,46,32,0.00
1990-10-23,0.2,2.3,,55,33,0.00
1990-10-24,0.0,2.3,,60,39,0.00
1990-10-25,0.0,2.3,,68,38,0.00
1990-10-26,0.0,2.3,,65,44,0.00
1990-10-27,0.0,2.3,,69,41,0.00
1990-10-28,0.0,2.3,,70,47,0.00
1990-10-29,0.0,2.3,,66,46,0.00
1990-10-30,0.0,2.3,,65,44,0.00
1990-10-31,0.0,2.3,,60,39,0.00
1990-11-01,0.0,2.3,,42,27,0.30
1990-11-02,0.0,2.6,,29,24,0.10
1990-11-03,0.0,2.7,,36,22,0.00
1990-11-04,0.0,2.7,,40,25,0.00
1990-11-05,0.0,2.7,,34,22,1.00
1990-11-06,1.2,3.7,,23,17,0.10
1990-11-07,1.3,3.8,,31,16,0.00
1990-11-08,1.3,3.8,,35,26,0.00
1990-11-09,1.3,3.8,,48,34,0.10
1990-11-10,1.2,3.9,,60,35,0.00
1990-11-11,1.0,3.9,,69,39,0.00
1990-11-12,1.0,3.9,,61,40,0.10
1990-11-13,1.0,4.0,,62,36,0.00
1990-11-14,1.0,4.0,,63,43,0.00
1990-11-15,1.0,4.0,,47,28,0.10
1990-11-16,1.0,4.1,,50,30,0.00
1990-11-17,1.0,4.1,,46,35,0.00
1990-11-18,1.0,4.1,,47,32,0.00
1990-11-19,1.0,4.1,,44,34,0.00
1990-11-20,1.0,4.1,,42,20,0.70
1990-11-21,1.4,4.8,,30,16,0.00
1990-11-22,1.4,4.8,,37,25,0.10
1990-11-23,1.4,4.9,,51,29,0.00
1990-11-24,1.4,4.9,,54,34,0.00
1990-11-25,1.4,4.9,,60,38,0.00
1990-11-26,1.4,4.9,,43,19,0.90
1990-11-27,2.1,5.8,,23,15,0.20
1990-11-28,2.3,6.0,,24,16,0.30
1990-11-29,2.3,6.3,,47,19,0.00
1990-11-30,2.3,6.3,,37,23,0.00
1990-12-01,2.3,6.3,,,,0.00
1990-12-02,2.3,6.3,,22,17,0.50
1990-12-03,2.6,6.8,,32,17,0.00
1990-12-04,2.6,6.8,,47,22,0.00
1990-12-05,2.6,6.8,,37,18,0.00
1990-12-06,2.6,6.8,,31,16,0.00
1990-12-07,2.6,6.8,,46,22,0.00
1990-12-08,2.6,6.8,,47,29,0.20
1990-12-09,2.6,7.0,,61,35,0.10
1990-12-10,2.7,7.1,,57,36,0.00
1990-12-11,2.7,7.1,,51,29,0.00
1990-12-12,2.7,7.1,,34,27,0.20
1990-12-13,3.3,7.3,,36,20,0.30
1990-12-14,3.5,7.6,,,,0.10
1990-12-15,3.5,7.7,,27,9,0.00
1990-12-16,3.5,7.7,,,,0.10
1990-12-17,3.6,7.8,,24,16,0.00
1990-12-18,3.7,7.8,,29,19,0.60
1990-12-19,4.7,8.4,,24,16,0.30
1990-12-20,4.8,8.7,,17,-31,0.40
1990-12-21,4.8,9.1,,1,-35,0.00
1990-12-22,4.8,9.1,,1,-21,0.00
1990-12-23,4.8,9.1,,15,-21,0.00
1990-12-24,4.8,9.1,,22,1,0.00
1990-12-25,4.8,9.1,,19,7,0.00
1990-12-26,4.8,9.1,,24,9,0.00
1990-12-27,4.9,9.1,,28,11,0.20
1990-12-28,4.9,9.3,,33,13,0.00
1990-12-29,5.1,9.3,,14,-11,0.20
1990-12-30,5.3,9.5,,28,-11,0.00
1990-12-31,5.3,9.5,,40,20,0.00
1991-01-01,5.3,9.5,,47,22,0.00
1991-01-02,5.3,9.5,,48,25,0.00
1991-01-03,5.3,9.5,,42,26,0.00
1991-01-04,5.3,9.5,,37,23,0.00
1991-01-05,5.3,9.5,,32,19,0.00
1991-01-06,5.3,9.5,,44,20,0.00
1991-01-07,5.3,9.5,,37,24,0.00
1991-01-08,5.5,9.5,,32,21,0.10
1991-01-09,5.7,9.6,,33,19,0.00
1991-01-10,5.7,9.6,,27,22,0.00
1991-01-11,5.7,9.6,,34,24,0.10
1991-01-12,5.7,9.7,,39,26,0.10
1991-01-13,5.9,9.8,,35,29,0.40
1991-01-14,6.5,10.2,,29,25,0.80
1991-01-15,7.2,11.0,,31,23,1.10
1991-01-16,8.7,12.1,,33,19,0.20
1991-01-17,8.9,12.3,,31,19,0.00
1991-01-18,8.9,12.3,,32,23,0.00
1991-01-19,9.1,12.3,,27,10,0.20
1991-01-20,9.4,12.5,,20,9,0.00
1991-01-21,9.5,12.5,,26,7,0.00
1991-01-22,9.5,12.5,,23,15,0.00
1991-01-23,9.5,12.5,,,,0.00
1991-01-24,9.5,12.5,,,,0.00
1991-01-25,9.5,12.5,,,,0.00
1991-01-26,9.5,12.5,,,,0.00
1991-01-27,9.5,12.5,,,,0.00
1991-01-28,9.5,12.5,,34,7,0.30
1991-01-29,9.5,12.8,,19,-2,0.00
1991-01-30,9.5,12.8,,35,15,0.30
1991-01-31,9.5,13.1,,53,24,0.00
1991-02-01,9.5,13.1,,47,29,0.00
1991-02-02,9.5,13.1,,49,26,0.00
1991-02-03,9.5,13.1,,40,27,0.00
1991-02-04,9.5,13.1,,46,26,0.00
1991-02-05,9.5,13.1,,49,26,0.00
1991-02-06,9.5,13.1,,37,28,0.00
1991-02-07,9.5,13.1,,50,24,0.00
1991-02-08,9.5,13.1,,51,30,0.00
1991-02-09,9.5,13.1,,49,28,0.00
1991-02-10,9.5,13.1,,49,28,0.00
1991-02-11,9.5,13.1,,52,30,0.00
1991-02-12,9.5,13.1,,47,30,0.00
1991-02-13,9.7,13.1,,34,29,0.20
1991-02-14,9.8,13.3,,43,32,0.00
1991-02-15,9.8,13.3,,55,31,0.20
1991-02-16,9.8,13.5,,44,29,0.30
1991-02-17,10.3,13.8,,29,21,0.50
1991-02-18,10.9,14.3,,31,16,0.00
1991-02-19,11.0,14.3,,32,18,0.10
1991-02-20,11.0,14.4,,49,27,0.00
1991-02-21,11.0,14.4,,51,31,0.00
1991-02-22,11.0,14.4,,58,32,0.00
1991-02-23,11.2,14.4,,41,23,0.00
1991-02-24,11.2,14.4,,32,20,0.00
1991-02-25,11.2,14.4,,37,20,0.00
1991-02-26,12.1,14.4,,44,20,0.00
1991-02-27,12.5,14.4,,45,21,0.20
1991-02-28,12.6,14.6,,39,27,0.00
1991-03-01,12.6,14.6,,41,29,0.60
1991-03-02,13.5,15.2,,36,29,0.40
1991-03-03,14.1,15.6,,47,29,0.10
1991-03-04,14.2,15.7,,50,34,0.00
1991-03-05,14.2,15.7,,44,17,0.40
1991-03-06,14.3,16.1,,22,15,0.50
1991-03-07,14.8,16.6,,23,14,0.10
1991-03-08,14.8,16.7,,34,20,0.00
1991-03-09,14.8,16.7,,48,21,0.00
1991-03-10,14.8,16.7,,49,34,0.00
1991-03-11,14.8,16.7,,36,17,0.20
1991-03-12,15.2,16.9,,33,17,0.00
1991-03-13,15.3,16.9,,42,21,0.00
1991-03-14,15.4,16.9,,39,24,0.00
1991-03-15,15.6,16.9,,37,21,0.20
1991-03-16,15.6,17.1,,34,22,0.10
1991-03-17,15.8,17.2,,42,22,0.00
1991-03-18,15.8,17.2,,52,28,0.10
1991-03-19,15.9,17.3,,48,28,0.20
1991-03-20,16.0,17.5,,41,25,0.40
1991-03-21,16.4,17.9,,36,22,0.00
1991-03-22,16.4,17.9,,37,24,0.00
1991-03-23,16.5,17.9,,42,23,0.00
1991-03-24,16.5,17.9,,48,28,0.10
1991-03-25,16.5,18.0,,44,28,0.00
1991-03-26,16.6,18.0,,35,21,0.10
1991-03-27,17.0,18.1,,35,20,0.30
1991-03-28,17.0,18.4,,39,21,0.00
1991-03-29,17.0,18.4,,34,21,0.00
1991-03-30,17.1,18.4,,46,24,0.00
1991-03-31,16.6,18.4,,57,29,0.00
1991-04-01,16.0,18.4,,56,35,0.00
1991-04-02,15.5,18.4,,51,31,0.00
1991-04-03,14.6,18.4,,48,30,0.00
1991-04-04,14.2,18.4,,62,35,0.00
1991-04-05,13.1,18.4,,68,45,0.00
1991-04-06,11.4,18.4,,68,45,0.00
1991-04-07,9.6,18.4,,39,24,0.20
1991-04-08,9.1,18.6,,34,20,0.00
1991-04-09,9.1,18.6,,50,22,0.00
1991-04-10,8.4,18.6,,36,18,0.90
1991-04-11,9.5,19.5,,25,19,0.10
1991-04-12,9.9,19.6,,34,19,0.10
1991-04-13,10.1,19.7,,32,22,0.30
1991-04-14,10.5,20.0,,48,24,0.10
1991-04-15,10.1,20.1,,56,36,0.00
1991-04-16,9.7,20.1,,53,30,0.00
1991-04-17,9.3,20.1,,50,28,0.00
1991-04-18,8.7,20.1,,42,27,0.00
1991-04-19,8.7,20.1,,53,31,0.00
1991-04-20,7.8,20.1,,55,34,0.00
1991-04-21,7.8,20.1,,46,31,0.80
1991-04-22,8.7,20.9,,50,31,0.00
1991-04-23,8.1,20.9,,57,33,0.00
1991-04-24,7.0,20.9,,55,33,0.10
1991-04-25,6.3,21.0,,44,25,1.70
1991-04-26,8.5,22.7,,32,22,1.00
1991-04-27,9.7,23.7,,32,23,0.80
1991-04-28,10.9,24.5,,36,23,0.20
1991-04-29,10.9,24.7,,36,22,0.70
1991-04-30,11.4,25.4,,48,23,0.10
1991-05-01,11.2,25.5,,58,31,0.00
1991-05-02,10.7,25.5,,47,27,0.00
1991-05-03,10.9,25.5,,38,28,0.50
1991-05-04,11.5,26.0,,43,29,0.00
1991-05-05,11.5,26.0,,51,32,0.00
1991-05-06,10.8,26.0,,56,38,0.00
1991-05-07,10.3,26.0,,56,35,0.00
1991-05-08,9.3,26.0,,71,40,0.00
1991-05-09,7.6,26.0,,40,33,0.10
1991-05-10,7.3,26.1,,37,30,0.60
1991-05-11,7.9,26.7,,43,27,0.20
1991-05-12,8.1,26.9,,50,27,0.00
1991-05-13,7.5,26.9,,63,39,0.00
1991-05-14,6.1,26.9,,56,36,0.00
1991-05-15,5.4,26.9,,46,34,0.00
1991-05-16,4.8,26.9,,61,39,0.10
1991-05-17,2.9,27.0,,63,37,0.00
1991-05-18,1.3,27.0,,52,35,0.00
1991-05-19,0.7,27.0,,65,34,0.00
1991-05-20,0.0,27.0,,64,41,0.00
1991-05-21,0.0,27.0,,70,46,0.00
1991-05-22,0.0,27.0,,58,40,0.00
1991-05-23,0.0,27.0,,58,40,0.30
1991-05-24,0.0,27.3,,70,43,0.00
1991-05-25,0.0,27.3,,67,42,0.10
1991-05-26,0.0,27.4,,55,40,0.10
1991-05-27,0.0,27.5,,55,37,0.20
1991-05-28,0.0,27.7,,60,36,0.00
1991-05-29,0.0,27.7,,66,43,0.00
1991-05-30,0.0,27.7,,47,33,0.40
1991-05-31,0.0,28.1,,59,36,0.30
1991-06-01,0.0,28.4,,52,42,0.30
1991-06-02,0.0,28.7,,46,40,0.60
1991-06-03,0.0,29.3,,65,41,0.00
1991-06-04,0.0,29.3,,73,48,0.00
1991-06-05,0.0,29.3,,71,38,0.00
1991-06-06,0.0,29.3,,72,38,0.00
1991-06-07,0.0,29.3,,71,50,0.00
1991-06-08,0.0,29.3,,71,47,0.00
1991-06-09,0.0,29.3,,73,48,0.00
1991-06-10,0.0,29.3,,77,52,0.00
1991-06-11,0.0,29.3,,81,57,0.00
1991-06-12,0.0,29.3,,83,56,0.00
1991-06-13,0.0,29.3,,74,51,0.00
1991-06-14,0.0,29.3,,61,39,0.10
1991-06-15,0.0,29.4,,73,37,0.00
1991-06-16,0.0,29.4,,79,53,0.00
1991-06-17,0.0,29.4,,74,50,0.00
1991-06-18,0.0,29.4,,79,53,0.00
1991-06-19,0.0,29.4,,79,58,0.00
1991-06-20,0.0,29.4,,76,49,0.00
1991-06-21,0.0,29.4,,77,49,0.00
1991-06-22,0.0,29.4,,77,51,0.00
1991-06-23,0.0,29.4,,81,52,0.00
1991-06-24,0.0,29.4,,78,52,0.00
1991-06-25,0.0,29.4,,71,44,0.00
1991-06-26,0.0,29.4,,62,42,0.00
1991-06-27,0.0,29.4,,65,43,0.00
1991-06-28,0.0,29.4,,,,0.00
1991-06-29,0.0,29.4,,72,43,0.00
1991-06-30,0.0,29.4,,66,42,0.00
1991-07-01,0.0,29.4,,75,45,0.00
1991-07-02,0.0,29.4,,82,47,0.00
1991-07-03,0.0,29.4,,89,53,0.00
1991-07-04,0.0,29.4,,88,65,0.00
1991-07-05,0.0,29.4,,92,64,0.00
1991-07-06,0.0,29.4,,88,61,0.00
1991-07-07,0.0,29.4,,89,63,0.00
1991-07-08,0.0,29.4,,77,55,0.00
1991-07-09,0.0,29.4,,84,54,0.00
1991-07-10,0.0,29.4,,79,51,0.00
1991-07-11,0.0,29.4,,84,53,0.00
1991-07-12,0.0,29.4,,89,55,0.00
1991-07-13,0.0,29.4,,93,59,0.00
1991-07-14,0.0,29.4,,91,63,0.00
1991-07-15,0.0,29.4,,89,61,0.00
1991-07-16,0.0,29.4,,89,62,0.00
1991-07-17,0.0,29.4,,89,61,0.00
1991-07-18,0.0,29.4,,84,56,0.00
1991-07-19,0.0,29.4,,81,56,0.00
1991-07-20,0.0,29.4,,84,54,0.00
1991-07-21,0.0,29.4,,81,53,0.00
1991-07-22,0.0,29.4,,82,51,0.00
1991-07-23,0.0,29.4,,84,51,0.00
1991-07-24,0.0,29.4,,87,54,0.00
1991-07-25,0.0,29.4,,84,54,0.00
1991-07-26,0.0,29.4,,81,55,0.00
1991-07-27,0.0,29.4,,85,57,0.00
1991-07-28,0.0,29.4,,90,61,0.00
1991-07-29,0.0,29.4,,89,62,0.00
1991-07-30,0.0,29.4,,91,61,0.00
1991-07-31,0.0,29.4,,89,63,0.00
1991-08-01,0.0,29.4,,77,56,0.00
1991-08-02,0.0,29.4,,83,56,0.00
1991-08-03,0.0,29.4,,78,55,0.20
1991-08-04,0.0,29.6,,,,0.00
1991-08-05,0.0,29.6,,,,0.00
1991-08-06,0.0,29.6,,,,0.00
1991-08-07,0.0,29.6,,111,66,0.00
1991-08-08,0.0,29.6,,111,66,0.00
1991-08-09,0.0,29.6,,,,0.00
1991-08-10,0.0,29.6,,,,0.00
1991-08-11,0.0,29.6,,,,0.00
1991-08-12,0.0,29.6,,,,0.00
1991-08-13,0.0,29.6,,,,0.00
1991-08-14,0.0,29.6,,,,0.00
1991-08-15,0.0,29.6,,,,0.00
1991-08-16,0.0,29.6,,,,0.00
1991-08-17,0.0,29.6,,,,0.00
1991-08-18,0.0,29.6,,,,0.00
1991-08-19,0.0,29.6,,,,0.00
1991-08-20,0.0,29.6,,,,0.00
1991-08-21,0.0,29.6,,,,0.00
1991-08-22,0.0,29.6,,,32,0.00
1991-08-23,0.0,29.6,,,30,0.00
1991-08-24,0.0,29.6,,,26,0.20
1991-08-25,0.0,29.8,,,27,0.00
1991-08-26,0.0,29.8,,,24,0.10
1991-08-27,0.0,29.9,,,24,0.30
1991-08-28,0.0,30.2,71,45,58,0.10
1991-08-29,0.0,30.3,77,48,63,0.00
1991-08-30,0.0,30.3,82,54,65,0.00
1991-08-31,0.0,30.3,83,56,66,0.00
1991-09-01,0.0,30.3,72,52,58,0.00
1991-09-02,0.0,30.3,77,51,63,0.00
1991-09-03,0.0,30.3,80,52,65,0.00
1991-09-04,0.0,30.3,80,54,65,0.00
1991-09-05,0.0,30.3,81,56,65,0.00
1991-09-06,0.0,30.3,60,50,55,0.00
1991-09-07,0.0,30.3,53,47,49,1.00
1991-09-08,0.0,31.3,65,44,51,0.30
1991-09-09,0.0,31.6,64,43,51,0.40
1991-09-10,0.0,32.0,64,42,50,0.30
1991-09-11,0.0,32.3,62,39,49,0.10
1991-09-12,0.0,32.4,58,40,46,0.10
1991-09-13,0.0,32.5,58,38,48,0.00
1991-09-14,0.0,32.5,54,31,44,0.30
1991-09-15,0.0,32.8,54,31,41,0.00
1991-09-16,0.0,32.8,63,36,49,0.00
1991-09-17,0.0,32.8,66,44,53,0.00
1991-09-18,0.0,32.8,68,35,49,0.00
1991-09-19,0.0,32.8,69,43,54,0.00
1991-09-20,0.0,32.8,71,47,57,0.00
1991-09-21,0.0,32.8,63,39,51,0.00
1991-09-22,0.0,32.8,62,33,46,0.00
1991-09-23,0.0,32.8,63,39,50,0.00
1991-09-24,0.0,32.8,67,40,52,0.00
1991-09-25,0.0,32.8,74,45,57,0.00
1991-09-26,0.0,32.8,74,48,60,0.00
1991-09-27,0.0,32.8,75,51,60,0.00
1991-09-28,0.0,32.8,61,46,51,0.00
1991-09-29,0.0,32.8,63,44,51,0.00
1991-09-30,0.0,32.8,67,39,50,0.00
1991-10-01,0.0,0.0,66,44,53,0.00
1991-10-02,0.0,0.0,68,45,55,0.00
1991-10-03,0.0,0.0,60,40,51,0.00
1991-10-04,0.0,0.0,54,29,40,0.00
1991-10-05,0.0,0.0,62,34,47,0.00
1991-10-06,0.0,0.0,70,41,54,0.10
1991-10-07,0.0,0.1,74,47,58,0.00
1991-10-08,0.0,0.1,69,42,54,0.00
1991-10-09,0.0,0.1,68,39,53,0.00
1991-10-10,0.0,0.1,72,44,57,0.00
1991-10-11,0.0,0.1,74,46,58,0.00
1991-10-12,0.0,0.1,73,48,58,0.00
1991-10-13,0.0,0.1,62,39,50,0.00
1991-10-14,0.0,0.1,64,41,51,0.00
1991-10-15,0.0,0.1,70,46,55,0.00
1991-10-16,0.0,0.1,74,46,58,0.00
1991-10-17,0.0,0.1,67,46,55,0.00
1991-10-18,0.0,0.1,58,36,47,0.20
1991-10-19,0.0,0.3,56,34,44,0.00
1991-10-20,0.0,0.3,55,34,41,0.00
1991-10-21,0.0,0.3,58,33,44,0.00
1991-10-22,0.0,0.3,65,40,51,0.00
1991-10-23,0.0,0.3,44,20,30,1.30
1991-10-24,0.5,1.6,46,18,29,0.00
1991-10-25,0.0,1.6,48,22,33,0.00
1991-10-26,0.0,1.6,48,30,38,0.90
1991-10-27,0.7,2.5,30,20,26,0.70
1991-10-28,1.0,3.2,20,16,18,0.40
1991-10-29,1.1,3.6,31,7,16,0.10
1991-10-30,1.3,3.7,25,3,11,0.00
1991-10-31,1.3,3.7,34,10,19,0.00
1991-11-01,1.3,3.7,28,20,24,0.40
1991-11-02,1.6,4.1,32,6,15,0.30
1991-11-03,1.6,4.4,30,6,19,0.00
1991-11-04,1.6,4.4,39,24,31,0.00
1991-11-05,1.5,4.4,47,32,37,0.00
1991-11-06,1.3,4.4,47,32,37,0.30
1991-11-07,0.7,4.7,52,31,38,0.00
1991-11-08,0.2,4.7,36,34,35,0.00
1991-11-09,0.0,4.7,49,33,38,0.20
1991-11-10,0.0,4.9,48,30,35,0.10
1991-11-11,0.0,5.0,45,28,32,0.10
1991-11-12,0.0,5.1,56,31,42,0.00
1991-11-13,0.0,5.1,53,31,39,0.10
1991-11-14,0.3,5.2,32,23,28,0.70
1991-11-15,1.0,5.9,27,22,23,0.00
1991-11-16,1.0,5.9,41,20,27,0.10
1991-11-17,1.0,6.0,42,21,29,0.60
1991-11-18,1.7,6.6,31,22,26,0.50
1991-11-19,1.9,7.1,38,18,24,0.10
1991-11-20,1.9,7.2,46,21,32,0.20
1991-11-21,2.1,7.4,33,16,25,0.40
1991-11-22,2.5,7.8,27,8,16,0.20
1991-11-23,2.6,8.0,39,6,18,0.00
1991-11-24,2.6,8.0,43,17,29,0.00
1991-11-25,2.6,8.0,45,28,33,0.10
1991-11-26,2.6,8.1,45,32,36,0.00
1991-11-27,2.6,8.1,44,18,33,0.40
1991-11-28,2.8,8.5,26,12,19,0.10
1991-11-29,2.9,8.6,22,6,16,0.30
1991-11-30,3.0,8.9,25,-5,6,0.20
1991-12-01,3.0,9.1,24,-4,8,0.00
1991-12-02,3.0,9.1,22,13,18,0.30
1991-12-03,3.4,9.4,32,16,21,0.10
1991-12-04,3.4,9.5,28,20,23,0.00
1991-12-05,3.4,9.5,53,26,35,0.00
1991-12-06,3.4,9.5,57,28,39,0.00
1991-12-07,3.4,9.5,39,23,31,0.20
1991-12-08,3.5,9.7,32,16,21,0.10
1991-12-09,3.5,9.8,39,15,25,0.00
1991-12-10,3.5,9.8,44,18,27,0.00
1991-12-11,3.5,9.8,42,15,23,0.00
1991-12-12,3.5,9.8,36,16,26,0.00
1991-12-13,3.5,9.8,29,13,21,0.00
1991-12-14,3.5,9.8,45,15,28,0.00
1991-12-15,3.5,9.8,51,25,33,0.00
1991-12-16,3.5,9.8,54,29,36,0.00
1991-12-17,3.5,9.8,46,21,30,0.00
1991-12-18,3.5,9.8,43,28,31,0.10
1991-12-19,3.5,9.9,34,18,24,0.20
1991-12-20,3.6,10.1,27,12,17,0.00
1991-12-21,3.8,10.1,46,14,27,0.00
1991-12-22,3.8,10.1,36,19,25,0.00
1991-12-23,3.8,10.1,41,21,28,0.00
1991-12-24,3.8,10.1,46,23,29,0.00
1991-12-25,3.8,10.1,51,23,31,0.00
1991-12-26,3.8,10.1,42,20,29,0.00
1991-12-27,3.8,10.1,49,23,32,0.00
1991-12-28,3.8,10.1,43,20,28,0.10
1991-12-29,3.8,10.2,34,19,24,0.10
1991-12-30,3.8,10.3,35,18,23,0.00
1991-12-31,3.8,10.3,22,14,17,0.10
1992-01-01,3.8,10.4,17,11,14,0.10
1992-01-02,3.8,10.5,17,11,14,0.20
1992-01-03,3.8,10.7,35,18,27,0.00
1992-01-04,3.8,10.7,31,21,25,0.00
1992-01-05,3.8,10.7,38,20,26,0.10
1992-01-06,3.8,10.8,36,22,27,0.10
1992-01-07,4.0,10.9,23,18,20,0.20
1992-01-08,4.3,11.1,27,10,18,0.00
1992-01-09,4.3,11.1,36,11,22,0.00
1992-01-10,4.3,11.1,55,23,33,0.00
1992-01-11,4.3,11.1,35,14,23,0.00
1992-01-12,4.3,11.1,29,8,14,0.10
1992-01-13,4.3,11.2,9,7,8,0.00
1992-01-14,4.3,11.2,25,15,19,0.10
1992-01-15,4.3,11.3,33,12,19,0.00
1992-01-16,4.3,11.3,46,17,28,0.00
1992-01-17,4.3,11.3,42,13,25,0.00
1992-01-18,4.3,11.3,25,8,16,0.00
1992-01-19,4.3,11.3,48,14,29,0.00
1992-01-20,4.3,11.3,50,20,31,0.00
1992-01-21,4.3,11.3,33,16,22,0.00
1992-01-22,4.3,11.3,30,12,20,0.00
1992-01-23,4.3,11.3,39,19,26,0.00
1992-01-24,4.3,11.3,47,24,33,0.00
1992-01-25,4.3,11.3,48,27,34,0.00
1992-01-26,4.3,11.3,48,22,32,0.00
1992-01-27,4.2,11.3,47,26,33,0.00
1992-01-28,4.2,11.3,52,24,32,0.20
1992-01-29,4.2,11.5,50,20,31,0.00
1992-01-30,4.2,11.5,55,26,39,0.00
1992-01-31,4.2,11.5,34,29,31,0.00
1992-02-01,4.2,11.5,54,28,37,0.00
1992-02-02,4.2,11.5,40,20,28,0.00
1992-02-03,4.2,11.5,37,16,25,0.00
1992-02-04,4.2,11.5,33,14,23,0.00
1992-02-05,4.2,11.5,42,22,29,0.00
1992-02-06,4.2,11.5,47,19,29,0.00
1992-02-07,4.2,11.5,46,23,31,0.00
1992-02-08,4.2,11.5,37,26,29,0.00
1992-02-09,4.2,11.5,45,25,31,0.00
1992-02-10,4.3,11.5,46,27,32,0.10
1992-02-11,4.3,11.6,35,25,29,0.20
1992-02-12,4.7,11.8,45,21,31,0.00
1992-02-13,4.7,11.8,35,25,29,0.40
1992-02-14,5.1,12.2,40,21,28,0.50
1992-02-15,5.3,12.7,43,20,28,0.00
1992-02-16,5.3,12.7,26,17,23,0.90
1992-02-17,6.4,13.6,34,15,22,0.00
1992-02-18,6.5,13.6,41,15,25,0.00
1992-02-19,6.5,13.6,48,21,32,0.00
1992-02-20,6.5,13.6,41,29,33,0.40
1992-02-21,6.8,14.0,46,26,35,0.00
1992-02-22,6.8,14.0,35,25,30,0.50
1992-02-23,7.5,14.5,40,19,27,0.00
1992-02-24,7.5,14.5,44,19,30,0.00
1992-02-25,7.5,14.5,44,22,31,0.00
1992-02-26,7.5,14.5,49,19,32,0.00
1992-02-27,7.5,14.5,52,25,37,0.30
1992-02-28,7.4,14.8,59,31,42,0.00
1992-02-29,7.4,14.8,60,31,42,0.00
1992-03-01,7.2,14.8,55,32,41,0.00
1992-03-02,7.1,14.8,48,33,39,0.00
1992-03-03,7.0,14.8,49,30,36,0.00
1992-03-04,7.0,14.8,33,31,31,0.00
1992-03-05,7.0,14.8,46,28,34,0.00
1992-03-06,7.0,14.8,49,27,35,0.00
1992-03-07,6.9,14.8,46,28,34,0.00
1992-03-08,6.9,14.8,39,22,31,0.00
1992-03-09,6.9,14.8,46,18,30,0.00
1992-03-10,6.9,14.8,45,23,33,0.00
1992-03-11,6.6,14.8,52,26,36,0.00
1992-03-12,6.1,14.8,55,28,39,0.00
1992-03-13,6.0,14.8,57,32,42,0.00
1992-03-14,6.0,14.8,59,33,44,0.00
1992-03-15,6.0,14.8,56,33,42,0.00
1992-03-16,5.8,14.8,51,29,38,0.00
1992-03-17,5.8,14.8,34,23,29,0.00
1992-03-18,5.8,14.8,34,22,27,0.00
1992-03-19,5.8,14.8,43,22,30,0.00
1992-03-20,5.8,14.8,48,18,34,0.00
1992-03-21,5.8,14.8,51,25,37,0.00
1992-03-22,5.8,14.8,49,22,32,0.10
1992-03-23,5.8,14.9,51,26,33,0.20
1992-03-24,5.9,15.1,49,29,36,0.50
1992-03-25,6.5,15.6,56,28,39,0.00
